,Url,Série,Numéro,Title,Cote,Check,Notes Erwan,Author(s),Scénariste,Dessinateur,Editor,Release date,Book format,Language,Summary,Grade,Cover,Estimated price,Bonus data
9782226013415,https://www.justbooks.fr/search/?keywords=9782226013415&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Les Copines,COPIN,o,,Reiser,,,Albin Michel,1981,,Français,Rare book,,https://pictures.abebooks.com/isbn/9782226013415-us-300.jpg,"€3,37",NaN
2723404641,https://www.justbooks.fr/search/?keywords=2723404641&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Copy-rêves,COPYR,o,,,,,,,Couverture rigide,français,,,https://pictures.abebooks.com/isbn/9782723404648-us-300.jpg,,
2203320036,https://www.justbooks.fr/search/?keywords=2203320036&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Cori le Moussaillon,3,L'invincible Armada 2 - Le Dragon des Mers,CORIL,o,,Moor (de) Bob,,,CASTERMAN,1993,Couverture rigide,français,Collectible / cover is clean / inside pages are great condition / no markings / light tanning of the paper due to age / binding is tight / kept well,,https://pictures.abebooks.com/isbn/9782203320031-us-300.jpg,"€12,94",
9782731607444,https://www.justbooks.fr/search/?keywords=9782731607444&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,CD Corps Diplomatique,1,Tome 1,CORPS,o,,CEPPI,,,Les Humanoïdes associés,1998,,Français,,2.80 Note moyenne,https://pictures.abebooks.com/isbn/9782731607444-us-300.jpg,"€7,92",NaN
9782731609387,https://www.justbooks.fr/search/?keywords=9782731609387&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,CD Corps Diplomatique,2,Tome 2,CORPS,o,,CEPPI,,,Les Humanoïdes associés,1998,,Français,"this came from a closed book store, was in the eastman collection, mike have some fingerprints on it.. mint 06/23 french version shelf FFF",4.00 Note moyenne,https://pictures.abebooks.com/isbn/9782731609387-us-300.jpg,"€25,15",NaN
2877640728,https://www.justbooks.fr/search/?keywords=2877640728&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Corpus Christi,1,Le shérif unijambiste,CORPU,o,,,,,,,Couverture rigide,,EO. 06/1991. TBE. Envoi par Mondial Relay uniquement. Merci de m'indiquer votre relais et de répondre à mes messages. Je réponds aux questions,,https://pictures.abebooks.com/isbn/9782877640725-us-300.jpg,"€3,97",
2203335122,https://www.justbooks.fr/search/?keywords=2203335122&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Corto Maltese,1,La jeunesse 1904-1905,CORTO,o,,"Pratt, Hugo",,,Casterman,1983,Couverture souple,français,An entry in the Corto Maltese series that takes place during the Russo-Japanese War. Fills in his youthful days abroad.,3.90 Note moyenne,https://pictures.abebooks.com/isbn/9782203335127-us-300.jpg,"€94,22",
9782203332218,https://www.justbooks.fr/search/?keywords=9782203332218&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Corto Maltese,3,Sous le signe du Capricorne,CORTO,o,,"Pratt, Hugo",,,Casterman,1979,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782203332218-us-300.jpg,"€13,99",NaN
2203336056,https://www.justbooks.fr/search/?keywords=2203336056&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Corto Maltese,5,La Jeunesse,CORTO,o,,,,,,,,français,,,https://pictures.abebooks.com/isbn/9782203336056-us-300.jpg,,
2203344075,https://www.justbooks.fr/search/?keywords=2203344075&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Corto Maltese,5,Sous le drapeau des pirates,CORTO,o,,Pratt Hugo,,,CASTERMAN,1993,Couverture rigide,français,"Boards. 96 pp, fully illustrated in color.",4.06 Note moyenne,https://pictures.abebooks.com/isbn/9782203344075-us-300.jpg,"€13,77",
9782203334052,https://www.justbooks.fr/search/?keywords=9782203334052&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Corto Maltese,8,Fable de Venise,CORTO,o,,"Pratt, Hugo",,,Casterman,1981,Couverture souple,Français,2,4.26 Note moyenne,https://pictures.abebooks.com/isbn/9782203334052-us-300.jpg,,NaN
2203332239,https://www.justbooks.fr/search/?keywords=2203332239&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Corto Maltese,9,Tango,CORTO,o,,"Pratt, Hugo",,,Casterman,1987,Couverture souple,français,,4.11 Note moyenne,https://pictures.abebooks.com/isbn/9782203332232-us-300.jpg,"€76,03",
2203332263,https://www.justbooks.fr/search/?keywords=2203332263&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Corto Maltese,10,Corto Maltese en Sibérie,CORTO,o,,Pratt Hugo,,,CASTERMAN,2001,Couverture souple,français,,4.34 Note moyenne,https://pictures.abebooks.com/isbn/9782203332263-us-300.jpg,,
2872650164,https://www.justbooks.fr/search/?keywords=2872650164&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Cosmos Milady,COSMO,o,,,,,P&T Prod.,,Couverture souple,,,,https://pictures.abebooks.com/isbn/9782872650163-us-300.jpg,,
2203334223,https://www.justbooks.fr/search/?keywords=2203334223&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Coup sur coup,COUPS,o,,Violeff,,,Casterman,1984,Couverture souple,français,Hard to find book,,https://pictures.abebooks.com/isbn/9782203334229-us-300.jpg,,
9782226031686,https://www.justbooks.fr/search/?keywords=9782226031686&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Cours Camarade !,COURS,o,,Baru,,,Albin Michel - L'Echo des ...,1988,Couverture souple,Français,Rare book,,https://pictures.abebooks.com/isbn/9782226031686-us-300.jpg,,NaN
9782906187177,https://www.justbooks.fr/search/?keywords=9782906187177&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Coutoo,COUTO,o,,ANDREAS,,,Delcourt,,Couverture souple,Français,,3.58 Note moyenne,https://pictures.abebooks.com/isbn/9782906187177-us-300.jpg,"€17,83",NaN
2803606496,https://www.justbooks.fr/search/?keywords=2803606496&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Cranach de Morganloup,1,Voyageur des portes,CRANA,o,,,,,Le lombard,1987,Couverture rigide,français,46pages. in4. Cartonné.,2.00 Note moyenne,https://pictures.abebooks.com/isbn/9782803606498-us-300.jpg,"€4,88",
280360664X,https://www.justbooks.fr/search/?keywords=280360664X&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Cranach de Morganloup,2,La Pierre Bleue De Naja,CRANA,o,,,,,,,Couverture rigide,français,,3.50 Note moyenne,https://pictures.abebooks.com/isbn/9782803606641-us-300.jpg,"€11,38",
9782908806038,https://www.justbooks.fr/search/?keywords=9782908806038&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Les Crétins sont des abrutis !,CRETI,o,,Carali/,,,Du Zebu,1996,Couverture rigide,Français,,,https://pictures.abebooks.com/isbn/9782908806038-us-300.jpg,,NaN
9782723409339,https://www.justbooks.fr/search/?keywords=9782723409339&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,La crève,CREVE,o,,"Norman, J. (Joe); Riff Reb's",,,Glénat,1991,Couverture rigide,Français,,,https://pictures.abebooks.com/isbn/9782723409339-us-300.jpg,"€5,33",NaN
9782203399273,https://www.justbooks.fr/search/?keywords=9782203399273&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Cri du peuple,1,Les Canons du 18 mars,CRIDU,o,,"Tardi, Jacques",,,Casterman,2004,Couverture rigide,Français,Graphic novels,3.94 Note moyenne,https://pictures.abebooks.com/isbn/9782203399273-us-300.jpg,"€19,95",NaN
9782203399297,https://www.justbooks.fr/search/?keywords=9782203399297&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Cri du peuple,2,L'Espoir assassiné,CRIDU,o,,"Vautrin, Jean",,,Casterman,2004,Couverture rigide,Français,,4.10 Note moyenne,https://pictures.abebooks.com/isbn/9782203399297-us-300.jpg,,"Google Le cri du peuple: L'espoir assassiné [Jacques Tardi, Jean Vautrin] [88pp.]"
9782203399303,https://www.justbooks.fr/search/?keywords=9782203399303&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Cri du peuple,3,Les Heures sanglantes,CRIDU,o,,"Vautrin, Jean",,,Casterman,2004,Couverture rigide,Français,Graphic novels,4.14 Note moyenne,https://pictures.abebooks.com/isbn/9782203399303-us-300.jpg,"€11,29",NaN
9782731607864,https://www.justbooks.fr/search/?keywords=9782731607864&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,La croisière des oubliés,CROIS,o,,"Christin, Pierre; Bilal, Enki",,,Les Humanoïdes associés,1992,,Français,,,https://pictures.abebooks.com/isbn/9782731607864-us-300.jpg,"€55,20",NaN
2871350027,https://www.justbooks.fr/search/?keywords=2871350027&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Cromwell Stone,1,Cromwell Stone,CROMW,o,,Andreas,,,Editions Michel Deligne,1985,Couverture rigide,,,,https://pictures.abebooks.com/isbn/9782871350026-us-300.jpg,,
2869671687,https://www.justbooks.fr/search/?keywords=2869671687&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les croqueurs de Sable,3,La Blanche Neige,CROQU,o,,"Guth, Joly",,,Vents D'Ouest,1998,Couverture rigide,français,,,https://pictures.abebooks.com/isbn/9782869671683-us-300.jpg,"€9,78",
2877640396,https://www.justbooks.fr/search/?keywords=9782877640398&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,La Crypte du souffle bleu,1, le pays rouille,CRYPT,o,,Durand+Bordes,,,Soleil Productions,1995,,,,,https://pictures.abebooks.com/isbn/9782877640398-us-300.jpg,,NaN
9782877640909,https://www.justbooks.fr/search/?keywords=9782877640909&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,La Crypte du souffle bleu,2,La barrière des instants perdus,CRYPT,o,,Durand,,,Soleil,1991,,,,,https://pictures.abebooks.com/isbn/9782877640909-us-300.jpg,"€21,98",NaN
9782877641401,https://www.justbooks.fr/search/?keywords=9782877641401&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,La Crypte du souffle bleu,3,Les neuf armées de rouille,CRYPT,o,,Castaza; Durand,,,SOLEIL,1993,Couverture souple,,,,https://pictures.abebooks.com/isbn/9782877641401-us-300.jpg,"€8,10",NaN
9782803602940,https://www.justbooks.fr/search/?keywords=9782803602940&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Cubitus,2,Cubitus illustre ses ancêtres,CUBIT,o,,Dupa,,,Les Editions du Lombard,1996,,,,,https://pictures.abebooks.com/isbn/9782803602940-us-300.jpg,,NaN
9782803602919,https://www.justbooks.fr/search/?keywords=9782803602919&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Cubitus,3,UN OSCAR POUR CUBITUS,CUBIT,o,,Dupa,,,Les Editions du Lombard,1996,Couverture souple,Français,,3.50 Note moyenne,https://pictures.abebooks.com/isbn/9782803602919-us-300.jpg,,NaN
9782803602926,https://www.justbooks.fr/search/?keywords=9782803602926&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Cubitus,4,La corrida des hippopotames casqués,CUBIT,o,,,,,Le Lombard,1996,Couverture souple,Français,,3.20 Note moyenne,https://pictures.abebooks.com/isbn/9782803602926-us-300.jpg,"€11,33",Google CUBITUS TOME 4 : LA CORRIDA DES HIPPOPOTAMES CASQUES [Dupa] [48pp.]
9782803602957,https://www.justbooks.fr/search/?keywords=9782803602957&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Cubitus,5,"Cubitus, pour les intimes",CUBIT,o,,,,,Le Lombard,1996,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782803602957-us-300.jpg,,NaN
2731600489,https://www.justbooks.fr/search/?keywords=2731600489&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Curriculum B.D,CURRI,o,,"Goetzinger, Annie",,,Les Humanoïdes associés,1980,Couverture rigide,,,,https://pictures.abebooks.com/isbn/9782731600483-us-300.jpg,"€18,97",
2203388579,https://www.justbooks.fr/search/?keywords=2203388579&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Cycle de Cyann,1,La sOurce et la sOnde,CYCLE,o,,"Bourgeon, François; Lacroix, Claude",,,Casterman,1993,Couverture rigide,français,,3.97 Note moyenne,https://pictures.abebooks.com/isbn/9782203388574-us-300.jpg,"€72,99",
2203388943,https://www.justbooks.fr/search/?keywords=2203388943&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Cycle de Cyann,2,Six Saisons Sur Ilo,CYCLE,o,,"Bourgeon, François; Lacroix, Claude",,,Casterman,1997,Couverture rigide,français,"N'est pas MajO qui veut ! Cyann l'est de naissance. Héritière de la plus importante famille de sOndeurs, la fille du seigneur Olsimar se trouve propulsée au sommet de la pyramide sociale. Plus capricieuse qu'autoritaire, plus séductrice qu'amante, Cyann use de ses pouvoirs comme elle abuse de ses charmes. Les péripéties qui l'attendent, dans les Mondes indépendants et sur les Planètes sauvages, mettront un peu de plomb dans sa tête de bois et, plus inattendu, un peu d'humanité dans le bel animal. Son père a décidé de lui confier la direction de la première expédition à destination de la lointaine planète IlO. Le vaisseau spatial de Cyann composé de deux modules se disloque brutalement lors de l'atterrissage. Un long voyage s'engage alors en terre inconnue où l'hostilité ambiante ne va cesser de se manifester...",4.01 Note moyenne,https://pictures.abebooks.com/isbn/9782203388949-us-300.jpg,"€25,99",
,,Le Cycle de Cyann,3,Aïeïa d'aldaal,CYCLE,o,,,,,,,,,,,,,
2906187526,https://www.justbooks.fr/search/?keywords=2906187526&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Cycle des deux Horizons,1,Jordan,CYCLE,o,,"Makyo, Pierre",,,Delcourt,,Couverture rigide,français,Rare book,3.00 Note moyenne,https://pictures.abebooks.com/isbn/9782906187528-us-300.jpg,"€36,45",
284055013X,https://www.justbooks.fr/search/?keywords=284055013X&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Le Cycle des deux Horizons,3,Le coeur du voyage,CYCLE,o,,Makyo /Rossi,,,Delcourt,1993,Couverture souple,français,,3.00 Note moyenne,https://pictures.abebooks.com/isbn/9782840550136-us-300.jpg,"€7,14",
2731603178,https://www.justbooks.fr/search/?keywords=2731603178&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,Cyrrus,CYRRU,o,,,,,,,,,,4.00 Note moyenne,https://pictures.abebooks.com/isbn/9782731603170-us-300.jpg,,
9782800116501,https://www.justbooks.fr/search/?keywords=9782800116501&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,ONE SHOT,,"La Dame, le cygne et l'ombre",DAMEL,o,,David; Berthet,,,Editions Dupuis,1989,,Français,,3.25 Note moyenne,https://pictures.abebooks.com/isbn/9782800116501-us-300.jpg,,NaN
9782906187597,https://www.justbooks.fr/search/?keywords=9782906187597&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les damnés de la terre associés,1,Stars d'un jour...,DAMNE,o,,"Tronchet, Didier",,,Productions Guy Delcourt,1987,,Français,,,https://pictures.abebooks.com/isbn/9782906187597-us-300.jpg,,NaN
9782906187603,https://www.justbooks.fr/search/?keywords=9782906187603&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les damnés de la terre associés,2,Stars toujours !,DAMNE,o,,Tronchet,,,Productions Guy Delcourt,1993,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782906187603-us-300.jpg,,NaN
9782906187610,https://www.justbooks.fr/search/?keywords=9782906187610&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Les damnés de la terre associés,3,Jours de stars,DAMNE,o,,"Tronchet, Didier",,,Productions Guy Delcourt,1993,,Français,,,https://pictures.abebooks.com/isbn/9782906187610-us-300.jpg,,NaN
9782723409148,https://www.justbooks.fr/search/?keywords=9782723409148&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Dampierre,1,L'AUBE NOIRE,DAMPI,o,,SWOLFS,,,Glénat BD,1997,Couverture rigide,Français,,,https://pictures.abebooks.com/isbn/9782723409148-us-300.jpg,"€4,72",NaN
9782723411103,https://www.justbooks.fr/search/?keywords=9782723411103&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Dampierre,2,LE TEMPS DES VICTOIRES,DAMPI,o,,SWOLFS,,,Glénat BD,1997,Couverture rigide,Français,,,https://pictures.abebooks.com/isbn/9782723411103-us-300.jpg,,NaN
9782723414463,https://www.justbooks.fr/search/?keywords=9782723414463&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Dampierre,3,Les émissaires,DAMPI,o,,"Swolfs, Yves",,,Glénat,1995,Couverture souple,Français,,,https://pictures.abebooks.com/isbn/9782723414463-us-300.jpg,,NaN
9782723417044,https://www.justbooks.fr/search/?keywords=9782723417044&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Dampierre,4,LE COMPLOT DE LAVAL,DAMPI,o,,Pierre Legein; Yves Swolfs,,,Glénat,1994,,Français,,,https://pictures.abebooks.com/isbn/9782723417044-us-300.jpg,,NaN
9782723418836,https://www.justbooks.fr/search/?keywords=9782723418836&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Dampierre,5,LE CORTEGE MAUDIT,DAMPI,o,,"Swolfs, Yves; Legein, Pierre",,,Glénat,1995,,Français,,,https://pictures.abebooks.com/isbn/9782723418836-us-300.jpg,,NaN
9782723421553,https://www.justbooks.fr/search/?keywords=9782723421553&currency=EUR&destination=fr&mode=isbn&classic=off&lang=fr&st=sh&ac=qr&submit=,Dampierre,6,Le captif,DAMPI,o,,Yves Swolfs; Pierre Legein,,,Glénat,1996,,,,,https://pictures.abebooks.com/isbn/9782723421553-us-300.jpg,,NaN
